I60.9;Subarachnoidálne krvácanie, bližšie neurčené
I61.-;Vnútromozgové krvácanie
I61.0;Vnútromozgové krvácanie do mozgovej hemisféry, subkortikálne
I61.1;Vnútromozgové krvácanie do hemisféry, kortikálne
I61.2;Vnútromozgové krvácanie do hemisféry, bližšie neurčené
I61.3;Vnútromozgové krvácanie do mozgového kmeňa
I61.4;Vnútromozgové krvácanie do mozočka (cerebela)
I61.5;Vnútromozgové vnútrokomorové (intraventrikulárne) krvácanie
I61.6;Vnútromozgové krvácanie na viacerých miestach
I61.8;Iné vnútromozgové krvácanie
I61.9;Vnútromozgové krvácanie, bližšie neurčené
I62.-;Iné neúrazové intrakraniálne krvácanie
I62.0-;Subdurálne krvácanie (neúrazové)
I62.00;Subdurálne krvácanie (neúrazové), akútne
I62.01;Subdurálne krvácanie (neúrazové), subakútne
I62.02;Subdurálne krvácanie (neúrazové), chronické
I62.09;Subdurálne krvácanie (neúrazové), bližšie neurčené
I62.1;Neúrazové extradurálne krvácanie
I62.9;Intrakraniálne krvácanie (neúrazové), bližšie neurčené
I63.-;Mozgový infarkt
I63.0;Mozgový infarkt, zapríčinený trombózou prívodných mozgových tepien
I63.1;Mozgový infarkt, zapríčinený embóliou prívodných mozgových tepien
I63.2;Mozgový infarkt, zapríčinený bližšie neurčeným uzáverom alebo zúžením prívodných mozgových tepien
I63.3;Mozgový infarkt, zapríčinený trombózou mozgových tepien
I63.4;Mozgový infarkt, zapríčinený embóliou mozgových tepien
I63.5;Mozgový infarkt, zapríčinený bližšie neurčeným uzáverom alebo zúžením mozgových tepien
I63.6;Mozgový infarkt, zapríčinený nehnisovou mozgovou žilovou trombózou
I63.8;Iný mozgový infarkt
I63.9;Mozgový infarkt, bližšie neurčený
I64;Cievna mozgová príhoda bližšie neurčená ako krvácanie alebo infarkt
I65.-;Uzáver a zúženie prívodných mozgových tepien, ktoré neviedli k mozgovému infarktu
I65.0;Uzáver a zúženie a. vertebralis
I65.1;Uzáver a zúženie a. basilaris
I65.2;Uzáver a zúženie a. carotis
I65.3;Uzáver a zúženie viacerých prívodných mozgových tepien, obojstranne
I65.8;Uzáver a zúženie iných prívodných mozgových tepien
I65.9;Uzáver a zúženie bližšie neurčenej prívodnej mozgovej tepny
I66.-;Uzáver a zúženie mozgových tepien, ktoré neviedli k mozgovému infarktu
I66.0;Uzáver a zúženie a.cerebri media
I66.1;Uzáver a zúženie a.cerebri anterior
I66.2;Uzáver a zúženie a.cerebri posterior
I66.3;Uzáver a zúženie mozočkových tepien
I66.4;Uzáver a zúženie viacerých mozgových tepien, obojstranne
I66.8;Uzáver a zúženie inej mozgovej tepny
I66.9;Uzáver a zúženie bližšie neurčenej mozgovej tepny
I67.-;Iná cievna choroba mozgu
I67.0;Disekcia mozgovej tepny
I67.1-;Mozgová aneuryzma a mozgová artériovenózna fistula bez ruptúry
I67.10;Získaná mozgová aneuryzma
I67.11;Získaná mozgová artériovenózna fistula
I67.2;Mozgová ateroskleróza
I67.3;Progresívna subkortikálna cievna encefalopatia
I67.4;Hypertenzná encefalopatia
I67.5;Syndróm moyamoya
I67.6;Nehnisová trombóza intrakraniálneho žilového systému
I67.7;Mozgová arteritída, nezatriedená inde
I67.8-;Iná cievna choroba mozgu, bližšie určená
I67.80!;Vazospazmy pri subarachnoidálnom krvácaní
I67.88;Iná cievna choroba mozgu, bližšie určená
I67.9;Cievna choroba mozgu, bližšie neurčená
I68.-*;Cievna choroba mozgu pri chorobách zatriedených inde
I68.0*;Mozgová amyloidová angiopatia
I68.1*;Mozgová arteritída pri infekčných a parazitových chorobách zatriedených inde
I68.2*;Mozgová arteritída pri iných chorobách zatriedených inde
I68.8*;Iná cievna choroba mozgu pri chorobách zatriedených inde
I69.-;Následky cievnych chorôb mozgu
I69.0;Následky subarachnoidálneho krvácania
I69.1;Následky vnútromozgového krvácania
I69.2;Následky iného neúrazového intrakraniálneho krvácania
I69.3;Následky mozgového infarktu
I69.4;Následky cievnej mozgovej príhody bližšie neurčenej ako krvácanie alebo infarkt
I69.8;Následky iných a bližšie neurčených cievnych chorôb mozgu
I70.-;Ateroskleróza
I70.0;Ateroskleróza aorty
I70.1;Ateroskleróza obličkovej tepny
I70.2-;Ateroskleróza končatinových tepien
I70.20;Ateroskleróza iných a bližšie neurčených končatinových tepien
I70.21;Ateroskleróza končatinových tepien s postihnutím panvy a dolných končatín, s ischemickou bolesťou po záťaži
I70.22;Ateroskleróza končatinových tepien s postihnutím panvy a dolných končatín, s bolesťou v pokoji
I70.23;Ateroskleróza končatinových tepien s postihnutím panvy a dolných končatín, s ulceráciami
I70.24;Ateroskleróza končatinových tepien s postihnutím panvy a dolných končatín, s gangrénou
I70.25;Ateroskleróza končatinových tepien s postihnutím pleca a horných končatín, všetky štádiá
I70.8;Ateroskleróza iných tepien
I70.9;Generalizovaná a bližšie neurčená ateroskleróza
I71.-;Aneuryzma a disekcia aorty
I71.0-;Disekcia aorty
I71.00;Disekcia aorty bez bližšieho určenia miesta, bez prejavov ruptúry
I71.01;Disekcia hrudníkovej aorty, bez prejavov ruptúry
I71.02;Disekcia brušnej aorty, bez prejavov ruptúry
I71.03;Disekcia hrudníkovo-brušnej aorty, bez prejavov ruptúry
I71.04;Disekcia aorty bez bližšieho určenia miesta, s ruptúrou
I71.05;Disekcia hrudníkovej aorty, s ruptúrou
I71.06;Disekcia brušnej aorty, s ruptúrou
I71.07;Disekcia hrudníkovo-brušnej aorty, s ruptúrou
I71.1;Aneuryzma hrudníkovej aorty, s ruptúrou
I71.2;Aneuryzma hrudníkovej aorty, bez prejavov ruptúry
I71.3;Aneuryzma brušnej aorty, s ruptúrou
I71.4;Aneuryzma brušnej aorty, bez prejavov ruptúry
I71.5;Aneuryzma hrudníkovo-brušnej aorty, s ruptúrou
I71.6;Aneuryzma hrudníkovo-brušnej aorty, bez prejavov ruptúry
I71.8;Aneuryzma aorty bez bližšieho určenia miesta, s ruptúrou
I71.9;Aneuryzma aorty bez bližšieho určenia miesta, bez prejavov ruptúry
I72.-;Iná aneuryzma a disekcia
I72.0;Aneuryzma a disekcia krčnej tepny
I72.1;Aneuryzma a disekcia tepny hornej končatiny
I72.2;Aneuryzma a disekcia obličkovej tepny
I72.3;Aneuryzma a disekcia bedrovej tepny
I72.4;Aneuryzma a disekcia tepny dolnej končatiny
I72.5;Aneuryzma a disekcia iných prívodných mozgových tepien
I72.6;Aneuryzma a disekcia vertebrálnej tepny
I72.8;Aneuryzma iných tepien, bližšie určených
I72.9;Aneuryzma a disekcia tepny bez bližšieho určenia miesta
I73.0;Raynaudov syndróm
I73.1;Thrombangiitis obliterans [Endangiitis von Winiwarter-Buerger]
I73.8;Iné choroby periférnych ciev, bližšie určené
I73.9;Choroba periférnych ciev, bližšie neurčená
I74.-;Embólia a trombóza tepny
I74.0;Embólia a trombóza brušnej aorty
I74.1;Embólia a trombóza iných a bližšie neurčených častí aorty
I74.2;Embólia a trombóza tepien horných končatín
I74.3;Embólia a trombóza tepien dolných končatín
I74.4;Embólia a trombóza tepien končatín, bližšie neurčená
I74.5;Embólia a trombóza a.iliaca
I74.8;Embólia a trombóza iných tepien
I74.9;Embólia a trombóza bližšie neurčenej tepny
I77.0;Získaná artériovenózna fistula
I77.1;Striktúra tepny
I77.2;Ruptúra tepny
I77.3;Fibromuskulárna dysplázia tepien
I77.4;Syndróm kompresie a.coeliaca
I77.6;Arteritída, bližšie neurčená
I77.9;Choroba tepien a tepničiek, bližšie neurčená
I79.0*;Aneuryzma aorty pri chorobách zatriedených inde
I80.-;Trombóza, flebitída a tromboflebitída
I80.0;Trombóza, flebitída a tromboflebitída povrchových žíl dolných končatín
I80.1;Trombóza, flebitída a tromboflebitída v. femoralis
I80.2;Trombóza, flebitída a tromboflebitída iných hĺbkových žíl dolných končatín
I80.3;Trombóza, flebitída a tromboflebitída dolných končatín, bližšie neurčená
I80.8;Trombóza, flebitída a tromboflebitída na iných miestach
I80.9;Trombóza, flebitída a tromboflebitída bez bližšieho určenia miesta
I81;Trombóza v. portae
I82.-;Iná žilová embólia a trombóza
I82.0;Buddov-Chiariho syndróm
I82.1;Migrujúca tromboflebitída
I82.2;Embólia a trombóza v.cava
I82.3;Embólia a trombóza obličkovej žily
I82.8;Embólia a trombóza iných bližšie určených žíl
I82.9;Embólia a trombóza bližšie neurčenej žily
I83.0;Varixy dolných končatín s vredom
I83.1;Varixy dolných končatín so zápalom
I83.2;Varixy dolných končatín s vredom a zápalom
I83.9;Varixy dolných končatín bez vredu alebo zápalu
I85.-;Varixy pažeráka
I85.0;Varixy pažeráka s krvácaním
I85.9;Varixy pažeráka bez krvácania
I86.1;Varixy skróta
I87.0-;Posttrombotický syndróm
I87.01;Posttrombotický syndróm s ulceráciou
I87.2;Žilová insuficiencia (chronická) (periférna)
I87.8;Iné choroby žily, bližšie určené
I87.9;Choroba žily, bližšie neurčená
I88.-;Nešpecifická lymfadenitída
I89.0;Lymfedém, nezatriedený inde
I89.1;Lymfangitída
I89.8;Iné neinfekčné choroby lymfatických ciev a lymfatických uzlín, bližšie určené
I89.9;Neinfekčná choroba lymfatických ciev a lymfatických uzlín, bližšie neurčená
I95.-;Artériová hypotenzia
I95.0;Idiopatická artériová hypotenzia
I95.1;Ortostatická artériová hypotenzia
I95.2;Artériová hypotenzia zapríčinená liekmi
I95.9;Artériová hypotenzia, bližšie neurčená
I97.0;Postkardiotomický syndróm
I97.1;Iná funkčná porucha po operácii srdca
I97.2;Postmastektomický lymfedém
I97.9;Komplikácia obehovej sústavy po lekárskom výkone, bližšie neurčená
I98.2*;Varixy pažeráka a žalúdka pri chorobách zatriedených inde, bez krvácania
J03.0;Streptokokový zápal mandlí
J03.8;Akútny zápal mandlí, zapríčinený iným bližšie určeným organizmom
J03.9;Akútny zápal mandlí, bližšie neurčený
J04.-;Akútny zápal hrtana a priedušnice
J04.0;Akútny zápal hrtana
J04.1;Akútny zápal priedušnice
J04.2;Akútny zápal hrtana a priedušnice
J05.-;Akútny obštrukčný zápal hrtana [krup] a akútny zápal hrtanovej príklopky [epiglotitída]
J05.0;Akútny obštrukčný zápal hrtana [krup]
J05.1;Akútny zápal hrtanovej príklopky [epiglotitída]
J06.-;Akútna infekcia horných dýchacích ciest na viacerých a bližšie neurčených miestach
J06.0;Akútny zápal hrtana a hltana
J06.8;Iná akútna infekcia horných dýchacích ciest na viacerých miestach
J06.9;Akútna infekcia horných dýchacích ciest, bližšie neurčená
J09;Chrípka zapríčinená určitým identifikovaným vírusom chrípky
J10.-;Chrípka zapríčinená iným identifikovaným vírusom chrípky
J10.0;Chrípka zapríčinená iným identifikovaným vírusom chrípky, so zápalom pľúc
J10.1;Chrípka zapríčinená iným identifikovaným vírusom chrípky, s inými respiračnými prejavmi
J10.8;Chrípka zapríčinená iným identifikovaným vírusom chrípky, s inými prejavmi
J11.-;Chrípka zapríčinená neidentifikovaným vírusom
J11.0;Chrípka zapríčinená neidentifikovaným vírusom, so zápalom pľúc
J11.1;Chrípka zapríčinená neidentifikovaným vírusom, s inými respiračnými prejavmi
J11.8;Chrípka zapríčinená neidentifikovaným vírusom, s inými prejavmi
J12.-;Vírusový zápal pľúc, nezatriedený inde
J12.0;Zápal pľúc zapríčinený adenovírusom
J12.1;Zápal pľúc zapríčinený respiračným syncytiálnym vírusom
J12.2;Zápal pľúc zapríčinený vírusom parainfluenzy
J12.3;Zápal pľúc zapríčinený ľudským metapneumovírusom
J12.8;Iný vírusový zápal pľúc
J12.9;Vírusový zápal pľúc, bližšie neurčený
J13;Zápal pľúc, zapríčinený Streptococcus pneumoniae
J14;Zápal pľúc zapríčinený Haemophilus influenzae
J15.-;Baktériový zápal pľúc, nezatriedený inde
J15.0;Zápal pľúc zapríčinený Klebsiella pneumoniae
J15.1;Zápal pľúc zapríčinený pseudomonas
J15.2;Zápal pľúc zapríčinený stafylokokom
J15.3;Zápal pľúc zapríčinený streptokokom skupiny B
J15.4;Zápal pľúc zapríčinený iným streptokokom
J15.5;Zápal pľúc zapríčinený Escherichia coli
J15.6;Zápal pľúc zapríčinený inou aeróbnou gramnegatívnou baktériou
J15.7;Zápal pľúc zapríčinený Mycoplasma pneumoniae
J15.8;Iný baktériový zápal pľúc
J15.9;Baktériový zápal pľúc, bližšie neurčený
J16.-;Zápal pľúc zapríčinený iným mikroorganizmom, nezatriedený inde
J16.0;Zápal pľúc zapríčinený chlamýdiami
J16.8;Zápal pľúc zapríčinený iným bližšie určeným infekčným organizmom
J17.-*;Zápal pľúc pri chorobách zatriedených inde
J17.0*;Zápal pľúc pri baktériových chorobách zatriedených inde
J17.1*;Zápal pľúc pri vírusových chorobách zatriedených inde
J17.2*;Zápal pľúc pri mykózach zatriedených inde
J17.3*;Zápal pľúc pri parazitových chorobách
J17.8*;Zápal pľúc pri iných chorobách zatriedených inde
J18.-;Zápal pľúc zapríčinený bližšie neurčeným mikroorganizmom
J18.0;Bronchopneumónia, bližšie neurčená
J18.1;Lobárny zápal pľúc, bližšie neurčený
J18.2;Hypostatický zápal pľúc, bližšie neurčený
J18.8;Iný zápal pľúc, zapríčinený bližšie neurčeným organizmom
J18.9;Zápal pľúc, bližšie neurčený
J20.-;Akútny zápal priedušiek [akútna bronchitída]
J20.0;Akútna bronchitída zapríčinená Mycoplasma pneumoniae
J20.1;Akútna bronchitída zapríčinená Haemophilus influenzae
J20.2;Akútna bronchitída zapríčinená streptokokom
J20.3;Akútna bronchitída zapríčinená vírusom Coxsackie
J20.4;Akútna bronchitída zapríčinená vírusom parainfluenzy
J20.5;Akútna bronchitída zapríčinená respiračným syncytiálnym vírusom
J20.6;Akútna bronchitída zapríčinená rinovírusom
J20.7;Akútna bronchitída zapríčinená vírusom ECHO
J20.8;Akútna bronchitída zapríčinená iným bližšie určeným organizmom
J20.9;Akútna bronchitída, bližšie neurčená
J21.-;Akútny zápal priedušničiek [akútna bronchiolitída]
J21.0;Akútna bronchiolitída zapríčinená respiračným syncytiálnym vírusom
J21.1;Akútna bronchiolitída zapríčinená ľudským metapneumovírusom
J21.8;Akútna bronchiolitída zapríčinená iným bližšie určeným organizmom
J21.9;Akútna bronchiolitída, bližšie neurčená
J22;Akútna infekcia dolných dýchacích ciest, bližšie neurčená
J30.-;Vazomotorická a alergická rinitída
J30.0;Vazomotorická rinitída
J30.1;Alergická rinitída zapríčinená peľom
J30.2;Iná sezónna alergická rinitída
J30.3;Iná alergická rinitída
J30.4;Alergická rinitída, bližšie neurčená
J31.1;Chronický zápal nosohltana
J36;Peritonzilárny absces
J37.0;Chronický zápal hrtana
J38.00;Obrna hlasiviek a hrtana, bližšie neurčená
J38.01;Jednostranná čiastočná obrna hlasiviek a hrtana
J38.02;Jednostranná kompletná obrna hlasiviek a hrtana
J38.03;Obojstranná čiastočná obrna hlasiviek a hrtana
J38.2;Uzlíky hlasiviek
J38.3;Iné choroby hlasiviek
J38.4;Opuch hrtana
J38.6;Stenóza hrtana
J38.7;Iná choroba hrtana
J39.0;Retrofaryngový a parafaryngový absces
J39.1;Iný absces hltana
J39.8-;Iná choroba horných dýchacích ciest, bližšie určená
J39.80;Získaná stenóza priedušnice
J39.88;Iná choroba horných dýchacích ciest, bližšie určená
J39.9;Choroba horných dýchacích ciest, bližšie neurčená
J40;Bronchitída, neurčená ako akútna alebo chronická
J41.-;Jednoduchá a hlienovohnisová chronická bronchitída
J41.8;Zmiešaná jednoduchá a hlienovohnisová chronická bronchitída
J42;Chronická bronchitída, bližšie neurčená
J43.-;Emfyzém pľúc
J43.0;MacLeodov syndróm
J43.1;Panlobulárny emfyzém
J43.2;Centrilobulárny emfyzém
J43.8;Iný emfyzém
J43.9;Emfyzém, bližšie neurčený
J44.-;Iná chronická obštrukčná choroba pľúc
J44.0-;Chronická obštrukčná choroba pľúc s akútnou infekciou dolných dýchacích ciest
J44.00;Chronická obštrukčná choroba pľúc s akútnou infekciou dolných dýchacích ciest, FEV1 < 35 % príslušnej hodnoty
J44.01;Chronická obštrukčná choroba pľúc s akútnou infekciou dolných dýchacích ciest, FEV1 >= 35 < 50 % príslušnej hodnoty
J44.02;Chronická obštrukčná choroba pľúc s akútnou infekciou dolných dýchacích ciest, FEV1 >= 50 % a < 70 % príslušnej hodnoty
J44.03;Chronická obštrukčná choroba pľúc s akútnou infekciou dolných dýchacích ciest, FEV1 >= 70 % príslušnej hodnoty
J44.09;Chronická obštrukčná choroba pľúc s akútnou infekciou dolných dýchacích ciest, hodnota FEV1 bližšie neurčená
J44.1-;Chronická obštrukčná choroba pľúc s akútnou exacerbáciou choroby, bližšie neurčená
J44.10;Chronická obštrukčná choroba pľúc s akútnou exacerbáciou choroby, bližšie neurčená, FEV1 < 35 % príslušnej hodnoty
J44.11;Chronická obštrukčná choroba pľúc s akútnou exacerbáciou choroby, bližšie neurčená, FEV1 >= 35 % a < 50 % príslušnej hodnoty
J44.12;Chronická obštrukčná choroba pľúc s akútnou exacerbáciou choroby, bližšie neurčená, FEV1 >= 50 % a < 70 % príslušnej hodnoty
J44.13;Chronická obštrukčná choroba pľúc s akútnou exacerbáciou choroby, bližšie neurčená, FEV1 >= 70 % príslušnej hodnoty
J44.19;Chronická obštrukčná choroba pľúc s akútnou exacerbáciou choroby, bližšie neurčená, hodnota FEV1 bližšie neurčená
